customer_id,basket,basket_items,basket_size
60649450,"46,32,27,29,12,19,17,4,3,45,36","[46, 32, 27, 29, 12, 19, 17, 4, 3, 45, 36]",11
56599351,"4,25,17","[4, 25, 17]",3
98510863,"45,9,14,28,27,41,6,47,38,23,22,43,1,12,35","[45, 9, 14, 28, 27, 41, 6, 47, 38, 23, 22, 43, 1, 12, 35]",15
64600932,"23,42,46,9,17","[23, 42, 46, 9, 17]",5
92268165,"27,44,8,1,3,40,7,13,34,23","[27, 44, 8, 1, 3, 40, 7, 13, 34, 23]",10
3865853,"37,33,27,38,43,47,6,18,13,34,16","[37, 33, 27, 38, 43, 47, 6, 18, 13, 34, 16]",11
99625916,"33,43,9,23","[33, 43, 9, 23]",4
62761323,"28,26,12,3,42,24,23,9,46","[28, 26, 12, 3, 42, 24, 23, 9, 46]",9
6595125,"14,22,26,3,31","[14, 22, 26, 3, 31]",5
83105477,"27,43,4","[27, 43, 4]",3
55128798,"23,40,41,43,20,10","[23, 40, 41, 43, 20, 10]",6
67511638,"24,9,13,25,32","[24, 9, 13, 25, 32]",5
18687315,"17,47,8,48,39,37,38,9","[17, 47, 8, 48, 39, 37, 38, 9]",8
25792226,"38,3,18,2,25,40,28","[38, 3, 18, 2, 25, 40, 28]",7
23335571,"16,7,38,9,48,20,44,45,2,14","[16, 7, 38, 9, 48, 20, 44, 45, 2, 14]",10
80795858,"25,32,17,22,38,27,18,2,29,13","[25, 32, 17, 22, 38, 27, 18, 2, 29, 13]",10
77469107,"23,36,4,21,14,9,34,32,25","[23, 36, 4, 21, 14, 9, 34, 32, 25]",9
80472405,"40,38,48,47,17,3,41,45,2,44,6,42","[40, 38, 48, 47, 17, 3, 41, 45, 2, 44, 6, 42]",12
27662003,"39,22,1,48,44,42,2,37,13,34","[39, 22, 1, 48, 44, 42, 2, 37, 13, 34]",10
43309092,"26,36,3,22,41,29,27,4,38","[26, 36, 3, 22, 41, 29, 27, 4, 38]",9
24998890,"18,25,38,9,43","[18, 25, 38, 9, 43]",5
76120685,"47,7,31,43,15,13,1,32,40","[47, 7, 31, 43, 15, 13, 1, 32, 40]",9
4353314,"40,20,41,35,5","[40, 20, 41, 35, 5]",5
84648670,"13,8,14,16,32,40,39,34","[13, 8, 14, 16, 32, 40, 39, 34]",8
86220948,"3,33,15","[3, 33, 15]",3
50226981,"26,30","[26, 30]",2
11074038,"28,42,2,34,37,19,33,8,14,47,32,25,6,9,38,3,20,17,36","[28, 42, 2, 34, 37, 19, 33, 8, 14, 47, 32, 25, 6, 9, 38, 3, 20, 17, 36]",19
89271563,"19,11","[19, 11]",2
56383436,"43,9,25,20,17,44,48,8,37","[43, 9, 25, 20, 17, 44, 48, 8, 37]",9
88880394,"29,44,42,45,39,37,32,33,7,10,25","[29, 44, 42, 45, 39, 37, 32, 33, 7, 10, 25]",11
53240559,"1,29,2,30,37,17,47,6,46","[1, 29, 2, 30, 37, 17, 47, 6, 46]",9
25726717,"47,43,13,1,32,33,15,37,34,29","[47, 43, 13, 1, 32, 33, 15, 37, 34, 29]",10
38913704,"47,7,22,27,26,39,17,18,48","[47, 7, 22, 27, 26, 39, 17, 18, 48]",9
62525909,"2,13","[2, 13]",2
73231987,"46,32,42,44,45,47","[46, 32, 42, 44, 45, 47]",6
43223223,"43,1,2,42,47,32","[43, 1, 2, 42, 47, 32]",6
90799980,"38,43,9,48","[38, 43, 9, 48]",4
88046171,"48,21,16,11,5,1","[48, 21, 16, 11, 5, 1]",6
20292240,"45,2,46,32,6,39,10,33,29,38","[45, 2, 46, 32, 6, 39, 10, 33, 29, 38]",10
70954269,"25,40,20,32,2,13,37,42,46,9,23,30","[25, 40, 20, 32, 2, 13, 37, 42, 46, 9, 23, 30]",12
56062680,"20,26,9,21,2,44,45,33,25,36,41,40,10","[20, 26, 9, 21, 2, 44, 45, 33, 25, 36, 41, 40, 10]",13
67025383,"17,3,1,44,2,23,6,47,40,10,42","[17, 3, 1, 44, 2, 23, 6, 47, 40, 10, 42]",11
48280070,"30,47,23,14,44,2,42,10,39,22,40,46,20,43","[30, 47, 23, 14, 44, 2, 42, 10, 39, 22, 40, 46, 20, 43]",14
77675742,"23,18,3,47,6,42,44,45,10,46","[23, 18, 3, 47, 6, 42, 44, 45, 10, 46]",10
79422773,"43,23,9,35","[43, 23, 9, 35]",4
51568794,"1,17,9,12,16,35,43,32,2,24,48,23,3","[1, 17, 9, 12, 16, 35, 43, 32, 2, 24, 48, 23, 3]",13
35916911,"47,17,2,44,42,21","[47, 17, 2, 44, 42, 21]",6
72760940,"29,12,34,47","[29, 12, 34, 47]",4
81941217,"9,23,43,38,39,37,14,8,15,46,47","[9, 23, 43, 38, 39, 37, 14, 8, 15, 46, 47]",11
98459472,"25,40,20,9,43,41,31","[25, 40, 20, 9, 43, 41, 31]",7
85385903,"45,2,1,18,3,22,30,14,42,44,40,10,9,23,36","[45, 2, 1, 18, 3, 22, 30, 14, 42, 44, 40, 10, 9, 23, 36]",15
98875214,"5,31,34,19,3","[5, 31, 34, 19, 3]",5
42624534,"24,27,47,16,2,6,44,43,9","[24, 27, 47, 16, 2, 6, 44, 43, 9]",9
46430822,14,[14],1
21184236,"38,9,23","[38, 9, 23]",3
46582277,"26,9","[26, 9]",2
58017190,"32,12,13,20,28,26,10,2,18,6","[32, 12, 13, 20, 28, 26, 10, 2, 18, 6]",10
18645616,"25,9,23,14,37,21,30,34","[25, 9, 23, 14, 37, 21, 30, 34]",8
92464848,"45,40,24,26,46,21,3,18,16,48,20,1,28,39,8,6","[45, 40, 24, 26, 46, 21, 3, 18, 16, 48, 20, 1, 28, 39, 8, 6]",16
56313281,"6,47,40,2,13,36,9,38","[6, 47, 40, 2, 13, 36, 9, 38]",8
87206168,"27,47,5,12,32,25","[27, 47, 5, 12, 32, 25]",6
24768683,"48,21,16,27,37,13,39,7,43,23,3,2,9,22,24,1,10","[48, 21, 16, 27, 37, 13, 39, 7, 43, 23, 3, 2, 9, 22, 24, 1, 10]",17
85157672,46,[46],1
69778073,"25,7,20,27,2,33,35","[25, 7, 20, 27, 2, 33, 35]",7
92616346,"42,17,48,23,41,29,4,2,1,30,14,18","[42, 17, 48, 23, 41, 29, 4, 2, 1, 30, 14, 18]",12
70998854,"45,43","[45, 43]",2
69408456,"36,23,1,10,42,44,41,32","[36, 23, 1, 10, 42, 44, 41, 32]",8
11132596,"20,47,6,17,22,37,36,29,39,3,9","[20, 47, 6, 17, 22, 37, 36, 29, 39, 3, 9]",11
49353524,"9,23,26,38,35,3,37,29,10,42","[9, 23, 26, 38, 35, 3, 37, 29, 10, 42]",10
62201200,"34,2,25,40,32,22,7","[34, 2, 25, 40, 32, 22, 7]",7
98080031,"41,46,44,2,45,10,25,9,38,18,33,15,32,43,26,36,22","[41, 46, 44, 2, 45, 10, 25, 9, 38, 18, 33, 15, 32, 43, 26, 36, 22]",17
35729969,"10,2,21,42,34,41,26,33,38,9,23,1,20,18,15","[10, 2, 21, 42, 34, 41, 26, 33, 38, 9, 23, 1, 20, 18, 15]",15
34351107,"44,43","[44, 43]",2
60157290,"27,18,20,47,44,17,6,42,32,37,24,43,34,33","[27, 18, 20, 47, 44, 17, 6, 42, 32, 37, 24, 43, 34, 33]",14
62538597,"1,44,42,2,15,7,19,38","[1, 44, 42, 2, 15, 7, 19, 38]",8
78961960,"27,47,44,45","[27, 47, 44, 45]",4
97759458,"13,34,20,32,27,2,42,48,41","[13, 34, 20, 32, 27, 2, 42, 48, 41]",9
11878617,"20,9,1,31,12,47,13,34","[20, 9, 1, 31, 12, 47, 13, 34]",8
16317504,"9,28,40,46,18","[9, 28, 40, 46, 18]",5
13057268,"23,38,43,27","[23, 38, 43, 27]",4
49014591,"40,8,2,44,23,12,3,4,39","[40, 8, 2, 44, 23, 12, 3, 4, 39]",9
69064337,21,[21],1
36847698,"27,13,16,44,36,2,47,38","[27, 13, 16, 44, 36, 2, 47, 38]",8
89999878,"3,2,44,21","[3, 2, 44, 21]",4
74202601,"6,35,2,45,17,13,44,18,39,34,41,28,3","[6, 35, 2, 45, 17, 13, 44, 18, 39, 34, 41, 28, 3]",13
39230736,"9,26,13,41","[9, 26, 13, 41]",4
88079374,"27,18","[27, 18]",2
19320821,"2,17,1","[2, 17, 1]",3
18973069,"26,38,40,2,10,3,37","[26, 38, 40, 2, 10, 3, 37]",7
76976314,"2,10,38,17","[2, 10, 38, 17]",4
47938504,"47,40,9,13,42,44,41,28,45,32","[47, 40, 9, 13, 42, 44, 41, 28, 45, 32]",10
77519013,"25,40,28,20,34","[25, 40, 28, 20, 34]",5
31670517,"41,26,46,2,36,16,22","[41, 26, 46, 2, 36, 16, 22]",7
78486629,"3,40,25,46,28,4","[3, 40, 25, 46, 28, 4]",6
89796514,"13,34,45,17,10,1,11,9,18","[13, 34, 45, 17, 10, 1, 11, 9, 18]",9
34010724,"45,1,31,2,3,16,6,32,10,44,34,37,13,14,48,21,12,43","[45, 1, 31, 2, 3, 16, 6, 32, 10, 44, 34, 37, 13, 14, 48, 21, 12, 43]",18
24815119,"5,36,13,18,3,2,28,45","[5, 36, 13, 18, 3, 2, 28, 45]",8
84860530,"9,38,34,3,45,37,39,4,40,25","[9, 38, 34, 3, 45, 37, 39, 4, 40, 25]",10
90863336,"37,9,43,23,27","[37, 9, 43, 23, 27]",5
15546635,"44,18,38,10,35,22,45,17,6,9,8,28,12,29,21,39","[44, 18, 38, 10, 35, 22, 45, 17, 6, 9, 8, 28, 12, 29, 21, 39]",16
96880312,"38,8,16,45,46,12,10,37","[38, 8, 16, 45, 46, 12, 10, 37]",8
85916836,"20,46,42,27,13,9,40,6","[20, 46, 42, 27, 13, 9, 40, 6]",8
59401834,"42,40,44,45,2,18,10,23,43,47","[42, 40, 44, 45, 2, 18, 10, 23, 43, 47]",10
17669710,"19,5,20,32,25,26,41,44,45,10,47,16,21,22,17","[19, 5, 20, 32, 25, 26, 41, 44, 45, 10, 47, 16, 21, 22, 17]",15
89501929,"45,34,22,37,13,1,43,47,6,2","[45, 34, 22, 37, 13, 1, 43, 47, 6, 2]",10
14867468,"6,16,43,23,2,31,28","[6, 16, 43, 23, 2, 31, 28]",7
32507297,"40,37,22,1,6,47,27,26,4,45,24,20,25,46","[40, 37, 22, 1, 6, 47, 27, 26, 4, 45, 24, 20, 25, 46]",14
79691492,"2,44,42,17,37,13,26,28,30,9,3,22,36,32,45","[2, 44, 42, 17, 37, 13, 26, 28, 30, 9, 3, 22, 36, 32, 45]",15
37995390,"6,36,22,41,43,31,14,25,32,34","[6, 36, 22, 41, 43, 31, 14, 25, 32, 34]",10
63191529,"37,34,40,13,39,42","[37, 34, 40, 13, 39, 42]",6
64363725,"1,47,26,14,36,29,18,31,45,7,41,13,34","[1, 47, 26, 14, 36, 29, 18, 31, 45, 7, 41, 13, 34]",13
18395460,"3,48,6,9,46","[3, 48, 6, 9, 46]",5
68943686,"12,1,38,10,9,33,35","[12, 1, 38, 10, 9, 33, 35]",7
35384990,"47,39,13,46,40,17,6,27,8,28","[47, 39, 13, 46, 40, 17, 6, 27, 8, 28]",10
56277222,"44,35,27,4,47,17","[44, 35, 27, 4, 47, 17]",6
77257376,"39,2,33,9,38,28,26","[39, 2, 33, 9, 38, 28, 26]",7
68872816,"38,45,17,22,28,41,26","[38, 45, 17, 22, 28, 41, 26]",7
20679046,"23,13,44,2,5,10,46,40,25,20,38,48","[23, 13, 44, 2, 5, 10, 46, 40, 25, 20, 38, 48]",12
66083811,"1,2,37,39,14,38,43,9,16,45,32,47,6,40,20","[1, 2, 37, 39, 14, 38, 43, 9, 16, 45, 32, 47, 6, 40, 20]",15
83090280,"48,7,32,20","[48, 7, 32, 20]",4
18015395,"21,39,38,43,6,46,14,8,28,10,47,3,13,34,1,2,25","[21, 39, 38, 43, 6, 46, 14, 8, 28, 10, 47, 3, 13, 34, 1, 2, 25]",17
87491502,9,[9],1
48419571,"22,3,10,8,46,32,42,25,40,34,13,39,27,20","[22, 3, 10, 8, 46, 32, 42, 25, 40, 34, 13, 39, 27, 20]",14
61249891,"46,32,39,23,34,5,44,45,42,2,28,10,48","[46, 32, 39, 23, 34, 5, 44, 45, 42, 2, 28, 10, 48]",13
24523645,"38,9,16,13,41,34,33,28","[38, 9, 16, 13, 41, 34, 33, 28]",8
98201878,"13,28,23,24","[13, 28, 23, 24]",4
21810450,"1,16,47,33,19,29,10,42,21,34,45,2,13,27,46,6,22,20","[1, 16, 47, 33, 19, 29, 10, 42, 21, 34, 45, 2, 13, 27, 46, 6, 22, 20]",18
76427351,"21,10,48","[21, 10, 48]",3
28921232,"41,25,4,38,47,20,32,46,36,17","[41, 25, 4, 38, 47, 20, 32, 46, 36, 17]",10
64902409,"32,47,17,2","[32, 47, 17, 2]",4
54781712,"45,47,2,23,9,48,46","[45, 47, 2, 23, 9, 48, 46]",7
63693753,"20,36,38,31,39,12,18,1,41,26,7,45,42","[20, 36, 38, 31, 39, 12, 18, 1, 41, 26, 7, 45, 42]",13
64536452,"10,46","[10, 46]",2
55671693,"32,7,37,13","[32, 7, 37, 13]",4
94029051,"36,40,1,26,22,42,10","[36, 40, 1, 26, 22, 42, 10]",7
78236574,"13,2,14,16","[13, 2, 14, 16]",4
67666521,"41,27,20,29,33,15","[41, 27, 20, 29, 33, 15]",6
84182156,"10,4,1","[10, 4, 1]",3
79802997,"28,34,20,17,1,42,10,39","[28, 34, 20, 17, 1, 42, 10, 39]",8
47532270,"9,39,13,1,24,47,6,32","[9, 39, 13, 1, 24, 47, 6, 32]",8
53795768,"22,36,37,25,20,46,40,45,30,1,12","[22, 36, 37, 25, 20, 46, 40, 45, 30, 1, 12]",11
37912205,"43,7,16,40,20,48,41,3,24,34","[43, 7, 16, 40, 20, 48, 41, 3, 24, 34]",10
66265148,"37,27,18,12,7,15","[37, 27, 18, 12, 7, 15]",6
25681128,"48,18,43,38,44,25,20","[48, 18, 43, 38, 44, 25, 20]",7
85048668,"35,5,31,22,33,4,18","[35, 5, 31, 22, 33, 4, 18]",7
3219712,"47,6,10,39,37,13,2,42","[47, 6, 10, 39, 37, 13, 2, 42]",8
77979248,"23,38,9,4,17,3,12,22,10,41,37","[23, 38, 9, 4, 17, 3, 12, 22, 10, 41, 37]",11
91813659,"7,48,13","[7, 48, 13]",3
51826229,"40,23,27,2,37,25,46,20,34,11,17,47","[40, 23, 27, 2, 37, 25, 46, 20, 34, 11, 17, 47]",12
82703931,"7,15,6,47,46,40,10,43,41,26,34","[7, 15, 6, 47, 46, 40, 10, 43, 41, 26, 34]",11
95446217,"26,47,1,2,28,38,36,8","[26, 47, 1, 2, 28, 38, 36, 8]",8
47078395,"13,34,11,21,44,2,19,4,42,45","[13, 34, 11, 21, 44, 2, 19, 4, 42, 45]",10
95767978,"34,24,21,12,2,44,46,18,10,42,22,29,35,45","[34, 24, 21, 12, 2, 44, 46, 18, 10, 42, 22, 29, 35, 45]",14
56605292,21,[21],1
170034,16,[16],1
96602637,"37,1,12,38,8,6,17,30,7,43,9","[37, 1, 12, 38, 8, 6, 17, 30, 7, 43, 9]",11
62049414,"33,15,46,22,47,44,1,3,35,38,40","[33, 15, 46, 22, 47, 44, 1, 3, 35, 38, 40]",11
16644989,"34,39,12,26","[34, 39, 12, 26]",4
92897940,"25,19,41,36,24,27","[25, 19, 41, 36, 24, 27]",6
70524306,"16,34,45,9,48,42,38,6,13,10","[16, 34, 45, 9, 48, 42, 38, 6, 13, 10]",10
51798269,"6,47,45,27,25,26,28,34,13,41,18,39,33,46,42,2,44,35","[6, 47, 45, 27, 25, 26, 28, 34, 13, 41, 18, 39, 33, 46, 42, 2, 44, 35]",18
92301326,"30,39,37,18,28,47,6","[30, 39, 37, 18, 28, 47, 6]",7
10786195,"45,1,27,2,23,38,9,43","[45, 1, 27, 2, 23, 38, 9, 43]",8
91435764,"23,38,46,25,22,45,42,44,9,16,6,8,10,43,2","[23, 38, 46, 25, 22, 45, 42, 44, 9, 16, 6, 8, 10, 43, 2]",15
90473171,"17,36,23,9,21,47","[17, 36, 23, 9, 21, 47]",6
9564697,"43,23,45,2,39,29,19,28,6,46","[43, 23, 45, 2, 39, 29, 19, 28, 6, 46]",10
83174590,"44,2,21,32,47,45","[44, 2, 21, 32, 47, 45]",6
68572694,"34,37,23,39,17,6,43,26,28,12,18,20,16,38,47,45,42,5,13","[34, 37, 23, 39, 17, 6, 43, 26, 28, 12, 18, 20, 16, 38, 47, 45, 42, 5, 13]",19
55485493,"48,2,13,39,44,26,28,11,17,6,30,37,34,29,9,38,41,45,36","[48, 2, 13, 39, 44, 26, 28, 11, 17, 6, 30, 37, 34, 29, 9, 38, 41, 45, 36]",19
22486002,"34,13,3,25,10,9,43,39,40","[34, 13, 3, 25, 10, 9, 43, 39, 40]",9
42042797,"37,39,13,27,44,48,14,8","[37, 39, 13, 27, 44, 48, 14, 8]",8
82491963,18,[18],1
82522196,"34,22,23","[34, 22, 23]",3
44476115,"42,8,20,40,45,4,48,27,28,3,10","[42, 8, 20, 40, 45, 4, 48, 27, 28, 3, 10]",11
55996273,"46,38,9,20,13,3","[46, 38, 9, 20, 13, 3]",6
33677288,"27,40,25,48,16,15,37","[27, 40, 25, 48, 16, 15, 37]",7
21292087,"2,40,9,3,17,34,48,44,19,23","[2, 40, 9, 3, 17, 34, 48, 44, 19, 23]",10
58000579,39,[39],1
77372744,"20,26,36,3,43,23,9,1,25,6,39","[20, 26, 36, 3, 43, 23, 9, 1, 25, 6, 39]",11
94030706,"34,17,20,1,28,41,26,36,22,45,15,29,37,25,44,47,39,35,18,46","[34, 17, 20, 1, 28, 41, 26, 36, 22, 45, 15, 29, 37, 25, 44, 47, 39, 35, 18, 46]",20
49436484,"18,9,5,25,20","[18, 9, 5, 25, 20]",5
55227430,"14,48,21,40,20,32,42,19,1,30,22","[14, 48, 21, 40, 20, 32, 42, 19, 1, 30, 22]",11
82393692,"37,22,42,28","[37, 22, 42, 28]",4
54811147,"10,42,37,34,9,45,40,7,36,18,32,43,20,46","[10, 42, 37, 34, 9, 45, 40, 7, 36, 18, 32, 43, 20, 46]",14
34556338,"16,3,19,2,15,4","[16, 3, 19, 2, 15, 4]",6
45754530,"32,48,18,26,37,1,39,9","[32, 48, 18, 26, 37, 1, 39, 9]",8
19689258,"17,43,8,2,3,48,25,40","[17, 43, 8, 2, 3, 48, 25, 40]",8
87637571,"36,22,44,42,10,3,4,20,41,40,46,21,33","[36, 22, 44, 42, 10, 3, 4, 20, 41, 40, 46, 21, 33]",13
1862263,"32,45,44,42,24,33,27,37,13","[32, 45, 44, 42, 24, 33, 27, 37, 13]",9
92965936,"13,21,17,46,28,44,10,2","[13, 21, 17, 46, 28, 44, 10, 2]",8
25357434,"16,5,1,4,47,37,13,34","[16, 5, 1, 4, 47, 37, 13, 34]",8
928877,"33,24,8,2,40,42","[33, 24, 8, 2, 40, 42]",6
60902958,"8,27,37,44,17,39,25,43","[8, 27, 37, 44, 17, 39, 25, 43]",8
86836440,"22,38,10,1,40","[22, 38, 10, 1, 40]",5
35641735,"17,35,23,6,45,9","[17, 35, 23, 6, 45, 9]",6
55509355,"20,46","[20, 46]",2
30525311,"46,32,20,43,26,2,24,44","[46, 32, 20, 43, 26, 2, 24, 44]",8
21082219,"47,25,32,17,6,44,42","[47, 25, 32, 17, 6, 44, 42]",7
78976322,"18,20,40,47,6,28","[18, 20, 40, 47, 6, 28]",6
3018854,"1,18,24,26,2,42,14,17","[1, 18, 24, 26, 2, 42, 14, 17]",8
68778594,"32,46,43,13,20,40,25,22","[32, 46, 43, 13, 20, 40, 25, 22]",8
31608278,"35,31,6,8,13,38,48,21,16,1,28,26,47","[35, 31, 6, 8, 13, 38, 48, 21, 16, 1, 28, 26, 47]",13
2487299,"17,19,32,12,18,27,48,2,28,41,26,9","[17, 19, 32, 12, 18, 27, 48, 2, 28, 41, 26, 9]",12
49966925,"6,43,1,22,47,48,25,20,2,26,28,27,18,29,35,3,32","[6, 43, 1, 22, 47, 48, 25, 20, 2, 26, 28, 27, 18, 29, 35, 3, 32]",17
11718550,"12,20,26,41,13,45,2,10,8","[12, 20, 26, 41, 13, 45, 2, 10, 8]",9
4965406,"44,10,42,34,37,2,1,47,16,14","[44, 10, 42, 34, 37, 2, 1, 47, 16, 14]",10
76052291,"20,29,22,27,10,43","[20, 29, 22, 27, 10, 43]",6
85624513,"15,24,1,38,10,45,2,48,4,16","[15, 24, 1, 38, 10, 45, 2, 48, 4, 16]",10
5094703,"13,32,46,26,40,5,45,48,39,25","[13, 32, 46, 26, 40, 5, 45, 48, 39, 25]",10
88417310,"23,29,2,3,44,10,7,45,33,22","[23, 29, 2, 3, 44, 10, 7, 45, 33, 22]",10
26554269,18,[18],1
80585044,"47,29,46,20,16,34,25,6,17,37,48,27,38","[47, 29, 46, 20, 16, 34, 25, 6, 17, 37, 48, 27, 38]",13
72369897,"21,32,40,10,45,14,44,26","[21, 32, 40, 10, 45, 14, 44, 26]",8
24909317,"17,47,31,6,3","[17, 47, 31, 6, 3]",5
81473785,"25,34,11,21,45,10,39,13","[25, 34, 11, 21, 45, 10, 39, 13]",8
15793359,"17,46,38,6,13","[17, 46, 38, 6, 13]",5
35432389,3,[3],1
73950358,"5,9,43,38,23,41,28,40,6,47,42","[5, 9, 43, 38, 23, 41, 28, 40, 6, 47, 42]",11
72287357,"13,7,24,2,8,14,34,17,10,39,25,12,40,32,18,36","[13, 7, 24, 2, 8, 14, 34, 17, 10, 39, 25, 12, 40, 32, 18, 36]",16
21889173,"6,17,43,23,38,40,36,2","[6, 17, 43, 23, 38, 40, 36, 2]",8
86107806,"6,38,23,2,45,44,10,22,28,41,26","[6, 38, 23, 2, 45, 44, 10, 22, 28, 41, 26]",11
3346457,"27,21,16,45,14,8,2,28,41,32","[27, 21, 16, 45, 14, 8, 2, 28, 41, 32]",10
44364089,"1,45,4,34,13,39,44,42,2","[1, 45, 4, 34, 13, 39, 44, 42, 2]",9
70237168,"9,6,48,34,39,3,18,11,40","[9, 6, 48, 34, 39, 3, 18, 11, 40]",9
66695359,"32,20","[32, 20]",2
69826050,"1,37,23,41,28","[1, 37, 23, 41, 28]",5
68901072,"38,26,48,39,47,8,36","[38, 26, 48, 39, 47, 8, 36]",7
11284435,"42,38,39,34,6,7,33,15,46,32,2","[42, 38, 39, 34, 6, 7, 33, 15, 46, 32, 2]",11
30309490,"42,22,46,45,20,25,21,8,2,10,41,15,40,28,37,34","[42, 22, 46, 45, 20, 25, 21, 8, 2, 10, 41, 15, 40, 28, 37, 34]",16
52823166,"20,40,25,47,39,34,28,27,17,6","[20, 40, 25, 47, 39, 34, 28, 27, 17, 6]",10
45918491,"4,9,48,21,37,8,44,39","[4, 9, 48, 21, 37, 8, 44, 39]",8
61844651,"18,2,9,31,30,26,38,47,16,48,25,13","[18, 2, 9, 31, 30, 26, 38, 47, 16, 48, 25, 13]",12
68362950,"8,34,13,1,11,23,43,3,25,28,27,31,40,15,5","[8, 34, 13, 1, 11, 23, 43, 3, 25, 28, 27, 31, 40, 15, 5]",15
5170967,"41,40,32,2,1,9,23,47,25,20,37,39,34,17,13","[41, 40, 32, 2, 1, 9, 23, 47, 25, 20, 37, 39, 34, 17, 13]",15
74830255,"41,18,27,14,6,21,9","[41, 18, 27, 14, 6, 21, 9]",7
18607103,"23,16,28,41,38,21,45,14,20","[23, 16, 28, 41, 38, 21, 45, 14, 20]",9
65559449,"32,38,41,21,44,10,45,17,8,20","[32, 38, 41, 21, 44, 10, 45, 17, 8, 20]",10
40789268,"23,43,14,40","[23, 43, 14, 40]",4
23493391,"10,2,14,21","[10, 2, 14, 21]",4
73936027,"14,36,12,46,32,25,39,20,10,44,7,17,30,21","[14, 36, 12, 46, 32, 25, 39, 20, 10, 44, 7, 17, 30, 21]",14
44450480,"37,13,48,39,34,2,21","[37, 13, 48, 39, 34, 2, 21]",7
80104740,"44,21,13,7,11,10,25,8,48,6,23,43,18","[44, 21, 13, 7, 11, 10, 25, 8, 48, 6, 23, 43, 18]",13
77440205,"32,39,30,1,48,14,45,23,3,2,36,31","[32, 39, 30, 1, 48, 14, 45, 23, 3, 2, 36, 31]",12
77228909,"4,47,20,46,44,39,32","[4, 47, 20, 46, 44, 39, 32]",7
93966085,"40,25","[40, 25]",2
72187085,"20,26,44,42,2,10,17,39","[20, 26, 44, 42, 2, 10, 17, 39]",8
35468319,"30,8,21,48,13,39,1,12,44,2,10,42,41","[30, 8, 21, 48, 13, 39, 1, 12, 44, 2, 10, 42, 41]",13
95108907,19,[19],1
18209784,"40,13,39,32","[40, 13, 39, 32]",4
64318090,"43,23,41,18,25,20,46,42,47,13","[43, 23, 41, 18, 25, 20, 46, 42, 47, 13]",10
35970896,"12,3,13,2,24,34,41,4,1,10,42,23,43,25,16,11","[12, 3, 13, 2, 24, 34, 41, 4, 1, 10, 42, 23, 43, 25, 16, 11]",16
61443441,"40,39,12","[40, 39, 12]",3
83734035,"47,2,9,13,46,22,31,39,14","[47, 2, 9, 13, 46, 22, 31, 39, 14]",9
55457149,"37,10,29,38,23,43,24,13,48,8","[37, 10, 29, 38, 23, 43, 24, 13, 48, 8]",10
38631915,"22,12,39,37,19,45,42,44,20","[22, 12, 39, 37, 19, 45, 42, 44, 20]",9
77344840,"46,38,12,26,37,1,30,13,22,36,2,10,45,4,44","[46, 38, 12, 26, 37, 1, 30, 13, 22, 36, 2, 10, 45, 4, 44]",15
7679741,"42,26,28,43,44,18,22,47,6,34","[42, 26, 28, 43, 44, 18, 22, 47, 6, 34]",10
19397564,"6,3,15,1,32,4,39,34","[6, 3, 15, 1, 32, 4, 39, 34]",8
9767062,"24,7","[24, 7]",2
6606863,"6,41,20,33,9,23,38","[6, 41, 20, 33, 9, 23, 38]",7
62522423,"44,10,18,27,8,46,39,47,22,28,23,14","[44, 10, 18, 27, 8, 46, 39, 47, 22, 28, 23, 14]",12
72646212,"33,22,25,20,13,44,10,47,31","[33, 22, 25, 20, 13, 44, 10, 47, 31]",9
2132143,"20,46,6,47,42,30,18,43,16","[20, 46, 6, 47, 42, 30, 18, 43, 16]",9
28009252,"20,46,6,17,45,1,2,43","[20, 46, 6, 17, 45, 1, 2, 43]",8
49931565,"47,43,3,24,23","[47, 43, 3, 24, 23]",5
33831705,"13,28,24,44,39,6,33","[13, 28, 24, 44, 39, 6, 33]",7
70855347,"1,13,34,37,44,21,16","[1, 13, 34, 37, 44, 21, 16]",7
19319950,"39,13,7,33,38,1,9,28,17,47,3,26,19,5","[39, 13, 7, 33, 38, 1, 9, 28, 17, 47, 3, 26, 19, 5]",14
38496775,"16,48,21,9,36,18,27","[16, 48, 21, 9, 36, 18, 27]",7
29348334,"43,40,29,48,1,4","[43, 40, 29, 48, 1, 4]",6
78080343,"32,41,28,7,19,31,18,8,2,42,3,38","[32, 41, 28, 7, 19, 31, 18, 8, 2, 42, 3, 38]",12
71268320,"16,48,22,42","[16, 48, 22, 42]",4
64836508,"24,17,2,10,44","[24, 17, 2, 10, 44]",5
13677219,"2,3,43","[2, 3, 43]",3
80920210,"17,42,13,34,43,2,37,46,25","[17, 42, 13, 34, 43, 2, 37, 46, 25]",9
21373561,"24,11,5,27,40,46","[24, 11, 5, 27, 40, 46]",6
779752,"1,47,37,10,42,45,13,38,2,17,6","[1, 47, 37, 10, 42, 45, 13, 38, 2, 17, 6]",11
89130759,45,[45],1
30079931,"2,18,43,32","[2, 18, 43, 32]",4
2182630,"16,23,43,9,19,25,40,48,17,22,10","[16, 23, 43, 9, 19, 25, 40, 48, 17, 22, 10]",11
90586344,"21,25,43,45,2,15,35,48,1,17","[21, 25, 43, 45, 2, 15, 35, 48, 1, 17]",10
51563258,"14,9,30,42,44","[14, 9, 30, 42, 44]",5
